segment id,excitatory synapses,inhibitory synapses,cortical layer,cell type
70342526190,1,0,White matter,oligodendrocyte
5175353953,1725,813,Layer 5,pyramidal neuron
7165077307,0,0,White matter,oligodendrocyte
35891259326,2121,779,Layer 2,pyramidal neuron
93375747678,0,0,Layer 5,oligodendrocyte
61027845138,2,0,White matter,oligodendrocyte
42813957776,1,4,White matter,microglia/opc
25273776778,0,0,White matter,oligodendrocyte
64119781070,4,4,Layer 2,microglia/opc
16160548988,0,0,White matter,oligodendrocyte
78210943121,480,277,Layer 4,pyramidal neuron
43876299705,83,49,White matter,oligodendrocyte
4868455976,1,1,Layer 5,oligodendrocyte
51780946520,0,0,White matter,oligodendrocyte
36066426627,485,209,Layer 2,pyramidal neuron
92978644545,3,0,Layer 6,oligodendrocyte
74944743643,0,0,Layer 5,oligodendrocyte
6073213825,857,437,White matter,pyramidal neuron
4096677507,0,0,Layer 5,oligodendrocyte
34024916677,934,321,White matter,excitatory/spiny neuron with atypical tree
7921409271,0,0,White matter,oligodendrocyte
39504073927,1,0,Layer 3,oligodendrocyte
4462972303,111,81,Layer 4,astrocyte
32572496024,866,307,Layer 5,pyramidal neuron
6145838437,1,2,White matter,oligodendrocyte
57658693708,816,421,Layer 2,interneuron
23457923664,88,84,Layer 5,astrocyte
65152816867,29,34,Layer 3,astrocyte
60473386744,0,0,White matter,oligodendrocyte
50630885032,1,0,White matter,oligodendrocyte
25592329577,0,1,White matter,oligodendrocyte
4242934704,47,21,Layer 5,unknown cell
36341890126,433,217,Layer 2,interneuron
68678286836,80,64,Layer 2,interneuron
37126971277,209,79,Layer 3,astrocyte
40552015720,1,1,Layer 3,microglia/opc
77716057345,0,0,Layer 4,oligodendrocyte
57083078049,0,1,Layer 5,oligodendrocyte
45631849833,200,244,Layer 2,interneuron
42539737185,0,0,White matter,oligodendrocyte
26102516294,1,0,White matter,oligodendrocyte
48029071563,1,1,Layer 5,microglia/opc
3709473336,4428,1636,Layer 2,pyramidal neuron
7112774994,1382,502,Layer 4,pyramidal neuron
51317215384,0,0,White matter,oligodendrocyte
7995567982,1,0,White matter,oligodendrocyte
40760780604,0,0,White matter,oligodendrocyte
8401052048,0,0,White matter,oligodendrocyte
8401782477,0,0,White matter,oligodendrocyte
2660083204,282,134,Layer 2,excitatory/spiny neuron with atypical tree
2207657768,800,699,Layer 2,interneuron
4903789899,30,78,Layer 1,astrocyte
55031885896,6,20,Layer 3,microglia/opc
42580606749,0,2,White matter,oligodendrocyte
66920765339,2,1,White matter,oligodendrocyte
35979769887,0,0,Layer 2,microglia/opc
6320262948,0,0,White matter,oligodendrocyte
40171426450,1,0,Layer 4,oligodendrocyte
38760444627,324,301,Layer 3,interneuron
6935081563,0,0,Layer 6,oligodendrocyte
34083057898,2,0,White matter,oligodendrocyte
59393920213,0,0,White matter,microglia/opc
33367039145,0,0,White matter,oligodendrocyte
42154811766,1760,665,Layer 3,pyramidal neuron
4502803198,0,0,Layer 5,oligodendrocyte
37335401794,598,231,Layer 2,interneuron
6601551237,807,338,Layer 5,pyramidal neuron
29688303537,789,216,Layer 4,pyramidal neuron
5660428848,52,139,Layer 2,astrocyte
48371084867,300,128,Layer 2,pyramidal neuron
40813841101,0,3,Layer 3,oligodendrocyte
82979397485,6,6,Layer 5,microglia/opc
96472125050,0,0,White matter,oligodendrocyte
40378483178,1673,578,Layer 2,interneuron
78144729361,1,1,White matter,oligodendrocyte
76106021493,0,0,White matter,oligodendrocyte
32072908513,1458,577,Layer 6,excitatory/spiny neuron with atypical tree
27771221535,19,49,Layer 1,astrocyte
50110867290,0,0,Layer 6,oligodendrocyte
42538117547,0,0,White matter,oligodendrocyte
6059400895,95,134,White matter,astrocyte
87824916878,0,0,White matter,oligodendrocyte
43557953257,1,0,White matter,oligodendrocyte
67802314427,0,0,Layer 4,oligodendrocyte
16829669404,0,0,White matter,oligodendrocyte
19037777991,0,1,Layer 1,oligodendrocyte
1684665009,2402,744,Layer 2,pyramidal neuron
36822073774,1164,463,Layer 3,interneuron
4305894819,1966,840,Layer 2,pyramidal neuron
35718602429,9,16,Layer 1,astrocyte
6859653410,0,0,White matter,oligodendrocyte
1932909909,9,28,Layer 1,astrocyte
5377927964,1747,626,Layer 5,spiny stellate neuron
4081155748,2,0,Layer 5,oligodendrocyte
30211441416,600,334,Layer 5,spiny stellate neuron
84796856967,1,3,White matter,microglia/opc
2383979755,473,176,Layer 2,pyramidal neuron
22260540058,99,87,Layer 6,pyramidal neuron
28626270114,2421,644,Layer 3,pyramidal neuron
75369793903,1,2,Layer 4,microglia/opc
90147422355,1,0,Layer 2,oligodendrocyte
39690863215,67,56,Layer 4,astrocyte
33149920957,0,1,White matter,oligodendrocyte
28703305432,4,23,Layer 1,interneuron
32075259636,12,2,Layer 5,oligodendrocyte
33004496677,1,3,White matter,microglia/opc
37708310342,55,67,Layer 4,astrocyte
5963677582,414,269,Layer 3,astrocyte
4083739992,1227,512,Layer 5,pyramidal neuron
60429235362,0,0,White matter,oligodendrocyte
3632569574,1,2,Layer 4,oligodendrocyte
41511213570,34,43,Layer 4,astrocyte
7282017291,1060,577,White matter,pyramidal neuron
60167381387,0,1,White matter,oligodendrocyte
33180379788,0,0,Layer 6,oligodendrocyte
75335291258,1,3,Layer 6,oligodendrocyte
6223852925,459,188,Layer 5,excitatory/spiny neuron with atypical tree
73052000920,86,66,Layer 4,unclassified neuron
60504340663,5,3,White matter,microglia/opc
42299507668,2,0,Layer 3,oligodendrocyte
68537272804,0,0,White matter,oligodendrocyte
4254688406,2050,827,Layer 5,pyramidal neuron
86423290637,0,0,Layer 3,oligodendrocyte
5492502881,514,307,Layer 6,interneuron
54164236941,67,42,Layer 1,microglia/opc
41108940857,0,0,Layer 1,astrocyte
59172452028,388,139,Layer 2,pyramidal neuron
42188219541,1,0,White matter,oligodendrocyte
4729878188,0,0,Layer 1,microglia/opc
33167093391,1,0,Layer 6,microglia/opc
5959282741,0,0,Layer 5,oligodendrocyte
50136462723,0,0,White matter,microglia/opc
25640773034,0,0,Layer 6,oligodendrocyte
4940671855,2058,583,Layer 5,excitatory/spiny neuron with atypical tree
103000000000,0,0,Layer 3,oligodendrocyte
16989680830,0,0,White matter,oligodendrocyte
29817067706,1,2,Layer 5,pyramidal neuron
76463816661,1,1,Layer 3,oligodendrocyte
6349260884,0,0,White matter,oligodendrocyte
2339430678,393,179,Layer 2,pyramidal neuron
31854668104,797,309,White matter,pyramidal neuron
68952478924,0,1,Layer 4,microglia/opc
84013849075,2,2,Layer 5,microglia/opc
71802067448,69,179,Layer 3,pyramidal neuron
45442956572,1,1,Layer 1,microglia/opc
4869813201,985,410,Layer 4,pyramidal neuron
47901633513,1,0,Layer 3,oligodendrocyte
74161896098,1,3,Layer 3,microglia/opc
75599686663,0,0,Layer 5,oligodendrocyte
75018157605,2,7,Layer 5,oligodendrocyte
6279467217,3,23,Layer 6,microglia/opc
52129777551,2,2,White matter,oligodendrocyte
30152773845,10,14,Layer 5,oligodendrocyte
74505676187,140,55,Layer 6,excitatory/spiny neuron with atypical tree
50441595970,2,5,White matter,oligodendrocyte
41568070279,2,1,Layer 5,oligodendrocyte
6820668036,2312,707,Layer 4,pyramidal neuron
37699652694,10,22,Layer 1,astrocyte
6052348977,35,59,Layer 3,astrocyte
42861616536,0,0,Layer 6,oligodendrocyte
36199982696,16,27,Layer 1,astrocyte
3121723765,62,71,Layer 4,astrocyte
38363692149,4,1,Layer 4,oligodendrocyte
6977278932,0,0,White matter,oligodendrocyte
28060933699,1477,487,Layer 2,pyramidal neuron
6271203548,1147,708,Layer 3,interneuron
94899438078,3,0,White matter,oligodendrocyte
65209366323,1,2,Layer 3,microglia/opc
4664115273,899,436,Layer 5,pyramidal neuron
87636097419,1,0,White matter,oligodendrocyte
40339000564,2,19,White matter,pyramidal neuron
43600529765,0,0,White matter,oligodendrocyte
5967108724,240,217,Layer 1,interneuron
10475824258,3184,1200,Layer 2,excitatory/spiny neuron with atypical tree
1639020940,4767,1582,Layer 2,pyramidal neuron
77976261519,0,0,Layer 5,oligodendrocyte
49757671129,0,0,White matter,oligodendrocyte
45891440776,1,0,Layer 3,oligodendrocyte
34416324901,1,0,White matter,oligodendrocyte
3796362923,640,238,Layer 2,pyramidal neuron
74218271591,0,0,Layer 4,oligodendrocyte
42504445878,43,93,Layer 3,pyramidal neuron
49749477102,1,0,Layer 5,oligodendrocyte
64817139928,32,36,Layer 3,astrocyte
1797077622,0,0,Layer 3,oligodendrocyte
87639642053,0,0,White matter,oligodendrocyte
69325403998,0,1,White matter,oligodendrocyte
55383069084,0,0,Layer 3,oligodendrocyte
39745909181,20,10,Layer 5,unknown cell
87752991450,0,0,White matter,oligodendrocyte
36197324681,960,337,Layer 2,pyramidal neuron
36022318401,1549,520,Layer 2,pyramidal neuron
29950318427,0,1,Layer 4,microglia/opc
43731893153,1,0,White matter,oligodendrocyte
24647102887,0,0,White matter,oligodendrocyte
25697438982,1,0,White matter,oligodendrocyte
50916053366,180,81,Layer 4,pyramidal neuron
49229390409,2,1,Layer 2,microglia/opc
41532881309,0,0,White matter,microglia/opc
3328883333,1,3,Layer 3,microglia/opc
60544232862,0,0,White matter,oligodendrocyte
4152861452,2170,655,Layer 5,spiny stellate neuron
48745862523,39,33,Layer 4,astrocyte
2063588575,1743,570,Layer 2,pyramidal neuron
45136160137,85,70,Layer 2,astrocyte
3267544453,70,74,Layer 4,astrocyte
15666056422,98,103,White matter,unknown cell
6276022672,0,0,White matter,oligodendrocyte
58729983686,0,0,Layer 5,oligodendrocyte
32183991982,9,14,Layer 2,interneuron
42454861793,527,246,Layer 6,interneuron
33966205563,0,0,White matter,oligodendrocyte
29627969595,1,1,Layer 4,oligodendrocyte
58241024811,678,278,Layer 2,pyramidal neuron
3526843256,0,0,Layer 5,microglia/opc
61038842029,4,5,White matter,microglia/opc
42123551299,288,137,Layer 4,excitatory/spiny neuron with atypical tree
4710722004,2476,691,Layer 3,pyramidal neuron
27986016205,103,123,Layer 3,astrocyte
60472761922,0,0,White matter,oligodendrocyte
5497759209,182,43,Layer 3,microglia/opc
55940709931,5,1,Layer 1,astrocyte
3384760031,410,164,Layer 4,pyramidal neuron
3694711635,468,251,Layer 2,excitatory/spiny neuron with atypical tree
4640155051,99,259,Layer 2,interneuron
15650069638,1,0,White matter,oligodendrocyte
14893036189,0,0,White matter,oligodendrocyte
81325643867,0,0,Layer 2,microglia/opc
48511093663,0,1,Layer 5,oligodendrocyte
31698553421,96,103,Layer 5,astrocyte
4204315224,4,0,Layer 2,microglia/opc
44785633767,915,567,Layer 2,interneuron
85967082786,0,0,Layer 5,oligodendrocyte
77795038100,0,0,White matter,oligodendrocyte
43097115342,0,2,Layer 5,unclassified neuron
4356485833,1139,536,Layer 6,excitatory/spiny neuron with atypical tree
35979332818,382,159,Layer 2,pyramidal neuron
38058647800,69,27,Layer 3,unknown cell
32045210882,803,299,Layer 6,unclassified neuron
76587867715,0,0,White matter,oligodendrocyte
2583239472,1,1,Layer 3,oligodendrocyte
31718397293,10,28,Layer 1,astrocyte
86851220572,0,0,White matter,oligodendrocyte
42306690855,0,0,White matter,oligodendrocyte
71744058388,133,80,Layer 3,unknown cell
16339994493,1288,407,Layer 5,excitatory/spiny neuron with atypical tree
6256879310,0,0,Layer 2,microglia/opc
49074313028,15,5,Layer 6,oligodendrocyte
34054833773,815,701,Layer 6,interneuron
66895607461,1,0,Layer 5,oligodendrocyte
46493484627,0,0,Layer 1,oligodendrocyte
39250380595,100,82,Layer 5,interneuron
3848721763,1,0,Layer 5,microglia/opc
2934086754,8067,1769,Layer 3,pyramidal neuron
6524647245,1,1,White matter,oligodendrocyte
5992032363,1,1,Layer 4,oligodendrocyte
47551792399,2,0,Layer 3,oligodendrocyte
37155661816,95,67,Layer 3,astrocyte
87753240509,0,0,White matter,microglia/opc
41998593832,0,0,White matter,oligodendrocyte
6631059913,2307,853,Layer 5,spiny stellate neuron
5247425202,1,0,Layer 5,microglia/opc
33882877977,502,197,Layer 5,pyramidal neuron
38886173478,216,129,Layer 5,excitatory/spiny neuron with atypical tree
4841035463,4,2,Layer 4,oligodendrocyte
5404297726,1,1,Layer 6,oligodendrocyte
68512565740,0,0,Layer 5,oligodendrocyte
1186799015,2916,1075,Layer 2,pyramidal neuron
36241229806,2260,786,Layer 2,interneuron
52131530581,0,0,White matter,oligodendrocyte
40808321576,3,1,Layer 6,oligodendrocyte
3997184766,4,1,Layer 3,oligodendrocyte
5420300029,2395,713,Layer 6,pyramidal neuron
3751392341,173,242,Layer 3,interneuron
3083454876,13,36,Layer 1,astrocyte
31965826324,1630,603,Layer 2,pyramidal neuron
27378016164,14,33,Layer 1,astrocyte
7397845883,18,11,White matter,microglia/opc
57503222049,4,2,Layer 6,oligodendrocyte
29586534308,842,458,Layer 4,pyramidal neuron
47550639630,1,0,Layer 4,oligodendrocyte
5126819935,0,0,Layer 6,oligodendrocyte
811787484,55,88,Layer 1,interneuron
5063860513,657,413,Layer 2,pyramidal neuron
3530288843,103,180,Layer 4,interneuron
1799120646,3606,958,Layer 2,pyramidal neuron
4939825317,30,42,Layer 5,astrocyte
2949636852,115,113,Layer 3,astrocyte
32761009959,3,1,Layer 5,oligodendrocyte
2559527790,10,26,Layer 1,astrocyte
1479623189,71,20,Layer 2,microglia/opc
4797977026,0,0,Layer 4,oligodendrocyte
41220172138,1226,537,Layer 4,interneuron
7514260940,0,0,White matter,oligodendrocyte
8386464222,0,0,White matter,microglia/opc
81975051660,0,2,Layer 4,pyramidal neuron
5628481627,91,130,Layer 4,astrocyte
37911979774,519,287,Layer 4,pyramidal neuron
4312887201,46,84,Layer 5,unclassified neuron
33151994407,0,0,Layer 6,oligodendrocyte
42225260573,68,33,Layer 4,pyramidal neuron
5481814816,191,63,Layer 4,microglia/opc
5817068077,678,358,Layer 4,interneuron
24507531308,86,61,Layer 5,astrocyte
23293867161,1,0,White matter,microglia/opc
69137181759,38,25,Layer 6,astrocyte
5409466841,1,1,Layer 4,microglia/opc
1464890491,2,23,Layer 2,pyramidal neuron
29330651980,10,20,Layer 1,astrocyte
16800555443,0,0,White matter,oligodendrocyte
4739046597,1215,422,Layer 4,pyramidal neuron
29532627439,123,114,Layer 2,astrocyte
34259290201,519,194,Layer 6,unclassified neuron
57234636366,1,0,Layer 3,oligodendrocyte
1813517620,7,22,Layer 3,microglia/opc
41088587487,2,0,Layer 4,oligodendrocyte
41990682365,0,1,Layer 5,oligodendrocyte
5423497711,182,81,Layer 4,unclassified neuron
3338329691,3,1,Layer 5,oligodendrocyte
4679650356,60,41,Layer 5,microglia/opc
1377575167,961,337,Layer 2,pyramidal neuron
28727747289,477,255,Layer 3,microglia/opc
54480084622,0,2,Layer 3,microglia/opc
5048397975,2666,945,Layer 2,pyramidal neuron
12750003489,1,0,Layer 1,oligodendrocyte
42712643235,0,1,White matter,oligodendrocyte
51699280168,1,0,Layer 5,oligodendrocyte
38451325454,844,301,Layer 4,pyramidal neuron
77520477271,0,0,White matter,oligodendrocyte
5686418450,6861,2438,Layer 5,pyramidal neuron
93692443036,0,2,White matter,oligodendrocyte
42741830192,1,0,White matter,oligodendrocyte
69715138907,1,0,White matter,oligodendrocyte
84947742829,0,1,Layer 5,oligodendrocyte
37145660784,446,435,Layer 1,interneuron
95746847341,0,0,White matter,oligodendrocyte
3776681321,1016,348,Layer 4,pyramidal neuron
49879995906,1,6,Layer 5,microglia/opc
4406188536,5284,1414,Layer 4,pyramidal neuron
4845210661,1931,1132,Layer 2,pyramidal neuron
82506383218,44,57,Layer 2,interneuron
4403486925,209,237,Layer 4,astrocyte
5310632320,3812,1475,Layer 2,pyramidal neuron
10621717478,0,0,Layer 2,microglia/opc
60561125446,0,0,White matter,oligodendrocyte
3647170635,6,11,Layer 3,oligodendrocyte
99592401087,0,0,Layer 3,oligodendrocyte
14067567750,4,1,Layer 5,oligodendrocyte
77518610640,0,0,White matter,oligodendrocyte
67215572428,4,2,Layer 5,microglia/opc
32727413785,0,1,White matter,oligodendrocyte
882747797,1844,778,Layer 2,pyramidal neuron
4914156564,552,192,Layer 4,pyramidal neuron
2673749746,5839,1745,Layer 3,pyramidal neuron
56517450068,0,1,Layer 4,oligodendrocyte
47708053428,0,0,Layer 5,oligodendrocyte
42949353565,900,383,Layer 6,pyramidal neuron
504028512,548,269,Layer 2,pyramidal neuron
15369436953,0,0,Layer 3,microglia/opc
33272147447,596,291,Layer 4,pyramidal neuron
7602757314,1,0,White matter,oligodendrocyte
55137962027,1,0,Layer 2,microglia/opc
36126641814,18,30,Layer 1,astrocyte
10822042792,3,6,Layer 3,unclassified neuron
2207773724,345,126,Layer 2,pyramidal neuron
85369798726,1,1,Layer 5,oligodendrocyte
39720022099,44,59,Layer 4,astrocyte
49503844945,3558,2456,Layer 4,interneuron
29285212791,552,175,Layer 2,pyramidal neuron
33298121926,0,0,Layer 6,oligodendrocyte
69791599177,0,0,White matter,microglia/opc
14631036484,0,0,White matter,oligodendrocyte
6494759520,0,0,White matter,oligodendrocyte
50354063987,2,0,White matter,oligodendrocyte
4057458250,27,54,Layer 3,microglia/opc
42110672873,140,74,Layer 3,astrocyte
8022534104,0,0,White matter,microglia/opc
28515054715,7,15,Layer 1,astrocyte
32444256787,42,28,Layer 3,microglia/opc
16469840970,0,1,Layer 6,oligodendrocyte
6414819284,86,78,Layer 4,astrocyte
45643369326,138,62,Layer 3,astrocyte
73846456532,0,0,Layer 1,microglia/opc
67517292775,2,1,White matter,oligodendrocyte
50426819548,4,7,White matter,oligodendrocyte
42669540396,0,0,White matter,oligodendrocyte
5057348498,4223,1108,White matter,pyramidal neuron
67095788218,12,2,White matter,microglia/opc
3140018733,5237,1362,Layer 2,pyramidal neuron
37071152365,658,353,Layer 2,interneuron
3615003279,3466,1127,Layer 6,pyramidal neuron
37650418065,1109,323,Layer 4,excitatory/spiny neuron with atypical tree
49353819132,1,1,Layer 5,oligodendrocyte
38799691891,1,0,Layer 5,oligodendrocyte
86053944070,0,1,Layer 5,oligodendrocyte
85423299962,1,1,White matter,oligodendrocyte
50901583502,2499,1712,Layer 4,interneuron
3316458066,1432,660,Layer 2,pyramidal neuron
39240160041,1,0,Layer 3,oligodendrocyte
31045406337,717,359,Layer 4,pyramidal neuron
43892037434,0,0,White matter,oligodendrocyte
51206175367,0,7,Layer 5,oligodendrocyte
63738315201,1,0,Layer 3,oligodendrocyte
91350894970,0,0,Layer 4,oligodendrocyte
86415566914,0,0,White matter,oligodendrocyte
32427946408,1467,418,Layer 4,excitatory/spiny neuron with atypical tree
70283026764,0,0,White matter,oligodendrocyte
60574966016,0,1,White matter,oligodendrocyte
42042092463,0,0,White matter,oligodendrocyte
3441163849,47,52,Layer 4,interneuron
13432453193,0,4,Layer 3,microglia/opc
3909826632,655,280,Layer 4,interneuron
40921378469,40,19,White matter,microglia/opc
25089147416,80,101,Layer 5,microglia/opc
30767972783,3225,891,Layer 3,pyramidal neuron
4142392509,1,0,Layer 4,oligodendrocyte
2596598296,398,109,Layer 4,pyramidal neuron
28119147972,832,300,Layer 2,pyramidal neuron
78013309131,0,0,White matter,blood vessel cell
77016159135,0,0,Layer 4,microglia/opc
36562205120,369,166,Layer 2,pyramidal neuron
32727310955,0,2,White matter,oligodendrocyte
